Series Name,Series Code,Country Name,Country Code,Year.1,Value
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Channel Islands,CHI,2011,1.444
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Channel Islands,CHI,2012,1.451
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Channel Islands,CHI,2013,1.459
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Channel Islands,CHI,2014,1.466
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1967,4.514
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1968,4.363
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1969,4.197
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1970,4.021
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1971,3.842
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1972,3.665
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1973,3.496
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1974,3.341
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1975,3.201
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1976,3.08
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1977,2.976
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1978,2.886
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1979,2.81
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1980,2.749
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1981,2.703
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1982,2.67
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1983,2.649
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1984,2.634
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1985,2.622
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1986,2.61
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1987,2.593
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1988,2.57
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1989,2.539
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1990,2.501
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1991,2.456
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1992,2.407
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1993,2.358
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1994,2.311
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1995,2.265
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1996,2.222
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1997,2.181
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1998,2.143
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,1999,2.107
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2000,2.073
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2001,2.042
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2002,2.013
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2003,1.986
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2004,1.959
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2005,1.934
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2006,1.91
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2007,1.887
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2008,1.865
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2009,1.844
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2010,1.824
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2011,1.806
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2012,1.789
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2013,1.774
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Chile,CHL,2014,1.761
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1967,6.317
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1968,6.184
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1969,5.986
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1970,5.725
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1971,5.403
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1972,5.036
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1973,4.644
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1974,4.245
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1975,3.861
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1976,3.51
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1977,3.202
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1978,2.945
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1979,2.747
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1980,2.613
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1981,2.546
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1982,2.533
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1983,2.556
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1984,2.602
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1985,2.65
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1986,2.678
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1987,2.676
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1988,2.634
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1989,2.551
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1990,2.428
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1991,2.276
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1992,2.111
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1993,1.952
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1994,1.806
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1995,1.684
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1996,1.59
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1997,1.522
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1998,1.477
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,1999,1.453
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2000,1.447
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2001,1.455
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2002,1.469
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2003,1.486
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2004,1.502
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2005,1.513
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2006,1.521
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2007,1.526
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2008,1.531
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2009,1.535
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2010,1.539
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2011,1.544
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2012,1.549
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2013,1.555
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2014,1.562
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1967,6.246
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1968,6.034
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1969,5.797
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1970,5.548
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1971,5.3
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1972,5.067
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1973,4.857
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1974,4.675
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1975,4.523
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1976,4.396
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1977,4.284
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1978,4.177
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1979,4.071
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1980,3.965
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1981,3.855
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1982,3.744
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1983,3.634
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1984,3.526
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1985,3.42
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1986,3.32
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1987,3.227
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1988,3.142
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1989,3.065
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1990,2.994
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1991,2.927
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1992,2.86
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1993,2.794
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1994,2.727
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1995,2.66
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1996,2.596
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1997,2.535
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1998,2.481
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1999,2.432
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2000,2.389
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2001,2.349
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2002,2.311
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2003,2.274
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2004,2.236
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2005,2.197
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2006,2.157
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2007,2.118
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2008,2.08
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2009,2.044
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2010,2.01
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2011,1.978
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2012,1.948
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2013,1.922
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,2014,1.897
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1967,7.044
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1968,7.055
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1969,7.06
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1970,7.061
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1971,7.06
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1972,7.058
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1973,7.055
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1974,7.052
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1975,7.052
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1976,7.055
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1977,7.061
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1978,7.069
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1979,7.075
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1980,7.078
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1981,7.072
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1982,7.056
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1983,7.026
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1984,6.982
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1985,6.921
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1986,6.842
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1987,6.749
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1988,6.644
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1989,6.531
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1990,6.412
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1991,6.291
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1992,6.171
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1993,6.053
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1994,5.941
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1995,5.835
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1996,5.736
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1997,5.642
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1998,5.552
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,1999,5.466
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2000,5.384
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2001,5.307
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2002,5.235
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2003,5.167
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2004,5.103
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2005,5.042
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2006,4.984
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2007,4.927
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2008,4.87
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2009,4.813
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2010,4.755
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2011,4.693
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2012,4.628
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2013,4.56
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Comoros,COM,2014,4.49
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1967,6.135
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1968,6.161
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1969,6.187
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1970,6.214
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1971,6.242
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1972,6.271
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1973,6.301
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1974,6.333
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1975,6.366
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1976,6.403
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1977,6.443
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1978,6.487
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1979,6.535
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1980,6.585
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1981,6.638
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1982,6.694
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1983,6.75
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1984,6.805
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1985,6.858
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1986,6.907
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1987,6.953
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1988,6.994
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1989,7.029
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1990,7.058
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1991,7.081
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1992,7.099
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1993,7.111
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1994,7.119
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1995,7.122
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1996,7.12
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1997,7.112
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1998,7.099
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,1999,7.079
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,2000,7.053
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,2001,7.018
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,2002,6.975
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,2003,6.924
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,2004,6.865
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,2005,6.799
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,2006,6.725
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,2007,6.646
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,2008,6.563
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,2009,6.476
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,"Congo, Dem. Rep.",ZAR,2010,6.386
